X,Y,Z1,Z2
0,2.4919637796386813,1.8958891760305832,1.095806699945982
0,1.5308892560196377,1.1787795711596507,0.1356500731242951
1,1.8716479978389913,-0.179924836,-1.037003024
1,2.0996548732542983,-1.070752622,-0.393290452
1,3.6468805770084476,1.0544517269311366,1.1062721164135583
0,1.8016916411862667,-0.403176947,-1.282337576
1,4.511564400291372,1.2224450703824274,0.9913434627894309
0,1.3057226967678175,0.2082749780768603,-1.430532329
0,1.8014737908462555,0.9766390364837128,0.24332622890004707
1,2.660231610937563,0.3563663971744019,2.5059409320416886
1,3.6334093547395288,0.7065731681919482,0.6163293185261975
0,0.2935787885202048,0.010500020720820478,0.7421589477512129
1,6.691662510067941,1.7858704939058352,1.7203821187613522
1,4.169065668117757,0.12691209270361992,0.47508132794542857
1,4.765162764757784,0.40198936344470165,1.0652474531238756
1,7.680413315595193,1.8831506970562544,0.7785340995297836
0,0.19805949002451828,-1.347759061,-1.378695318
0,-1.245023873,-1.270484998,0.3083801959307546
1,5.372966787841266,0.9693967081580112,0.17389615810472014
0,-1.035907451,-1.173123405,-1.739563259
1,3.3890688277724887,1.9436211856492926,1.635929908282291
0,-2.005376173,-0.413618981,-0.144594908
0,-1.720655474,-0.747454811,-0.222536948
1,3.6737952844211623,1.9229420264803847,3.190353681299041
1,4.228222094563678,1.4805147914344243,1.9800130249030838
1,4.328851595976154,1.8675589604265699,1.8055058346282358
1,1.451099917223257,0.9060446582753853,2.165211787886199
0,-1.695559874,-0.861225685,-0.157114663
1,6.616326540544259,1.9100649530990337,0.41438543684201745
1,-0.201925653,-0.268003371,2.258364869404618
1,1.690382845949277,0.8024563957963952,2.572377783993129
0,0.17530959866841533,0.947251968,0.7790377450066739
1,2.470556066154373,-0.155010093,0.22290000864764087
1,1.8334177933549904,0.6140793703460803,1.9384381203419194
1,5.754282795780425,0.9222066715665268,0.7500058788696442
1,3.2870704728237308,0.37642553115562943,1.1067773215326489
0,-3.176297182,-1.099400791,0.005177683
0,1.0326163004730426,0.298238174,-0.716587734
0,0.7484321439187018,1.3263858966870303,0.7240540431041682
0,-0.603807962,-0.69456786,0.22684053807921578
1,4.173737707104319,-0.14963454,0.31117993682115974
1,3.293051870717447,-0.435153552,0.4886430085923094
1,4.237139111890461,1.8492637284793418,1.7166957138256238
1,4.270032948240493,0.6722947570124355,0.3832895460582025
0,2.0045306363115674,0.40746183624111043,-1.591177639
0,0.9380974579763085,-0.769916074,-1.915916501
1,2.884273293349425,0.5392491912918173,0.5863152859503109
0,-2.174781574,-0.674332661,0.15022455890686037
1,2.487435163386848,0.031830558,0.5630089248100465
1,3.0456843647812453,-0.635846078,-0.764088052
1,5.042333569575082,0.6764332949464997,0.40466172845580306
1,3.4306834912400523,0.5765908166149409,0.793770449
0,0.3774551388560748,-0.208298756,-0.130087574
1,3.213537554519071,0.3960067126616453,1.8005522276013572
0,-1.452717516,-1.093061509,-0.946620738
0,-1.255669763,-1.491257593,-2.972503555
0,0.5407595008627133,0.4393917012645369,-0.833166434
1,2.639641133560517,0.16667349537252904,1.6854328323361092
1,4.729967462027518,0.6350314368921064,-0.536129025
1,3.306017999147953,2.383144774863942,3.1476422278974754
1,5.225804590382795,0.9444794869904138,0.6761067517810326
1,2.786490589004546,-0.912822225,-1.082580519
1,3.2451819897216447,1.117016288095853,0.9828835053274328
0,-1.357872389,-1.315907411,-0.094522451
0,0.5678932108870052,-0.461584605,-0.654426433
0,0.10382292881070103,-0.068241605,-0.101560888
1,5.369826851314443,1.7133427216493666,0.182539224
0,-2.353775867,-0.744754822,-0.53806431
0,-1.664549532,-0.826438539,-0.295396032
0,-2.051513495,-0.098452524,0.1406930562283547
0,-1.656294274,-0.663478286,0.734417975
1,3.0606412539459393,1.126635922106507,1.1818072768867387
0,-1.213996235,-1.079931508,-0.780954052
1,0.31589588459399215,-1.147468652,0.5010353578570765
0,1.823979412710758,-0.437820045,-1.987834234
0,-0.980154698,-0.498032451,-0.953857798
0,0.7771027513224436,1.9295320538169858,3.355690805836252
1,2.0184514657800356,0.9494208069257608,1.885549955236843
1,3.6047206943141274,0.087551241,0.7659313402256612
0,-2.173048025,-1.225435519,-0.392784779
1,4.413147436245955,0.8443629764015471,1.1714291855225691
1,-0.552338122,-1.000215347,0.6313820801427068
0,-1.423445991,-1.544771097,-1.167011927
1,4.654366082760731,1.1880297923523018,1.4278968982475804
1,3.9216818305125694,0.3169426119248496,0.47590128605049287
0,1.040628831244419,0.920858824,1.113722779331205
0,1.2822810509685414,0.3187276529430212,-0.838289628
1,4.7274567777553385,0.8568306119026912,1.6275036663660345
0,-0.676483845,-0.651025593,-0.781465327
0,-3.59532714,-1.034242842,0.7876722560759413
1,4.0985187955011115,0.681594518,0.6059440476932041
0,-2.174845894,-0.803409664,-0.38249138
0,-1.400148387,-0.689549778,-0.442947591
0,-0.007222085,-0.455532504,-1.081089539
1,2.0457882098606905,0.017479159,1.0096159875435626
1,1.340339520991984,-0.353993911,1.5510697293065336
0,0.5855873175481527,-1.374951293,-1.389728513
1,3.627810222598652,-0.643618403,-0.944097188
0,-0.796073774,-2.223403152,-2.578431883
0,2.013883906976292,0.6252314510271875,-1.267130442
0,-2.0112608,-1.602057656,-1.779870799
0,-1.733559502,-1.104383339,-0.853385223
1,3.250296251349569,0.052165079260974405,1.1069230044412572
1,-0.447729216,-0.739562996,0.22048474475861457
1,4.326348902552062,1.5430145954067358,1.1265155129700433
0,-0.913698068,-1.29285691,-1.569679904
1,2.319053196671815,0.26705086934918293,1.390956174963622
0,2.1019107609884293,-0.039282818,-0.212746715
0,-0.210380742,-1.168093498,-1.678123037
1,1.8685667675670001,0.5232766605317537,1.9157951099660262
1,0.6132609331877708,-0.171546331,0.866039336
1,3.812438724501547,0.7717905512136674,0.7905823429879252
1,3.5140615190639846,0.8235041539637314,0.22972670618506397
1,8.041866918943834,2.163235949,0.15135563003598085
1,4.307930666103347,1.336527949436392,1.9262315550111158
1,4.247219816702468,-0.369181838,-1.26555156
0,3.802529496359863,-0.239379178,-2.202111187
1,2.0073730871177973,1.0996595958871132,2.6844801232361313
1,3.214891731916803,0.6552637307225978,1.3032315217324861
0,0.5666239747256485,0.640131526,-0.498876667
0,-0.483153178,-1.616956044,-2.831357427
1,4.097985709379471,-0.024326124,0.8466356577726839
0,0.7086621064506534,-0.738030909,-1.616001526
1,2.269287685926154,0.27992459904323824,1.5760744665711215
0,-0.462979453,-0.09815039,0.5183089229831973
1,2.562726749582178,0.9101789080925919,1.4467754286594154
1,2.918789047882612,0.31721821519130206,0.7219136708056024
1,4.080129664655452,0.7863279621089762,0.9777788341328879
0,-1.247508309,-0.466419097,0.41409210244116745
0,-2.020982138,-0.944446256,-1.398526618
0,-0.168378487,-0.410049693,-0.32409772
0,-0.489770509,-0.017020414,0.7349261738157551
0,-0.560889189,0.3791517355550818,0.9421414541412096
1,6.8584707550420125,2.259308950690852,1.0643221454221918
1,2.3746609622756196,-0.042257152,-0.542666819
0,-2.688544121,-0.955945,-0.703141495
0,0.19672019567874802,-0.345981776,-0.753996485
1,0.4940222734644084,-0.463595975,1.311062586327239
0,0.8630791483032736,0.4814814737734622,0.088328279
1,2.8609121054496707,-1.540797014,-1.703015462
1,2.519901885717872,0.063261994,0.8326921723776356
0,-2.98469426,0.1565065379653756,0.4870392812002914
1,3.626801855384152,0.23218103620027578,0.086906579
0,-0.321866562,-0.597316069,-1.353809598
0,-0.774130141,-0.23792173,0.063592328
0,-1.563426537,-1.424060909,-0.384964469
0,-2.550945293,-0.493319883,-0.014224659
0,0.47927866934738894,-0.542861476,-1.321044997
1,3.6495790011959466,0.4160500462614255,2.1528250032381364
0,-0.335547657,-1.156182432,-2.602760322
1,6.236211629698519,0.7811981017099934,-0.80148754
1,4.900233099004942,1.4944845444913688,2.4550417689485973
0,-2.085594065,-2.069985025,-1.844144546
0,0.29066029675071436,0.42625873077810095,-0.123239816
1,4.465957751877575,0.6769080350302455,-0.421662693
0,-2.214436711,-0.637437026,1.6833628137280692
1,3.477786404297494,-0.397271814,-0.280180942
1,1.946449836496047,-0.132880578,0.40132059325881586
0,-1.792149131,-0.297790879,0.020094217836453265
1,1.3753723590727238,-0.309012969,0.1257949886840357
0,-0.554446406,-1.676003806,-1.135909346
1,3.7519624346377456,1.152331565,1.8847555745379962
0,3.8150695784509083,1.079618592036821,0.7043961912761484
1,3.433823330218184,-0.813364259,-1.105006246
0,0.7141208033901862,-1.466424328,-3.207447136
1,5.007641771259482,0.5210648764527586,-0.25923953
0,0.1522490839375844,-0.57578797,-0.304675173
1,1.5308666027740196,0.14195316332077967,1.1869765388234703
1,4.641645164849455,-0.319328417,0.2797111092310889
1,4.331929392336285,0.6915387510701866,0.3508464071922561
0,1.254521963548349,0.6947491436560059,-0.568423768
0,2.3543227692522692,-0.725597378,-3.502956524
0,-1.442759054,-1.383363955,-0.231629981
0,-2.001264287,-1.582938397,-2.172167384
1,5.025713757752336,0.6103793791072052,0.16191437290314592
0,-2.036877383,-1.188859258,-1.05728529
0,0.3924701599187136,-0.506816354,-1.912376402
0,-0.736014277,-0.596314038,-0.946096219
0,-1.31249778,-0.052567296,1.9709046535004278
0,-3.550739476,-1.936279806,-1.430892867
1,3.4221455503149847,0.18877859679382855,0.5480277533072849
0,1.762967637733372,0.5238910238342056,-1.058603454
1,0.3976100145034921,0.088422087,2.3320239816273016
0,-0.101614866,-0.310886172,-1.73368108
0,-3.027812914,0.097400166,2.019724921713182
1,4.280306343175141,0.3990463456401302,-1.71600967
0,-3.281791001,-2.772592756,-1.367227318
1,3.496204876619248,1.9559123082506942,3.5739665772509195
1,4.7731543740820035,0.39009332268792646,-0.434315799
0,0.10320040982169476,-0.652408582,-0.22982821
0,-2.158551104,-0.390953375,0.15652719691706396
1,3.7659905852647793,0.49374177734918845,-0.320052706
0,1.5877292083963472,-0.116103939,-1.56522155
0,-2.537046677,-2.030684468,-3.348401811
1,4.344776128402644,2.0644928613593194,2.605501081319127
1,2.4496818721864657,-0.110540657,-0.19565626
1,5.313996187187496,1.0201727117157997,0.4558716784136393
0,-2.084633725,-0.692049848,0.274718163
1,6.436458424231279,1.5363770542457977,2.0444449636372752
0,1.9796977873273072,0.28634368889227957,-0.469119037
1,4.356806869217529,0.6088438344754508,-0.592357685
0,-1.955828542,-1.045253366,-0.521991627
1,4.801144145325319,1.2111452896827009,0.673561921
1,7.297187651113848,0.6898181645347884,0.7890230270662908
1,1.6153476129591402,1.3018462295649984,2.878145202192716
0,-0.926876099,-0.62808756,-0.12575932
0,-1.703192254,-0.481027118,-1.343294118
1,5.5363180666582466,2.303916697683942,2.4645778875037148
0,1.802519692002852,-1.060015823,-2.012660776
0,-2.152927288,-0.135949701,1.472572455270403
1,6.203024533677964,1.1368913626026953,0.5753126129994744
1,3.224338994788033,0.097724968,0.30499571468847425
1,3.2527223882484266,0.5829536797532936,0.8906862544327256
1,2.5896441434170265,-0.399449029,-0.240198561
1,5.141702197804055,0.37005588784751875,-1.588493067
0,-0.48616406,-1.306526852,-2.752947916
1,4.180286542862785,1.658130679618188,1.2057804040490963
0,1.0692048504893432,-0.118164045,0.20126778820296087
0,-0.935475386,-0.680178204,-0.817957418
0,1.9173048659486842,0.6663830820319143,-0.290764391
0,0.011172680293361714,-0.460719787,-1.809144107
0,0.18428963251194008,-1.334258471,-1.735816016
0,-1.151797239,-1.346717506,-1.81519355
1,3.4899040272395703,0.6937731526901325,1.2066096102828892
0,-1.662231611,-0.159573438,-0.4858919
0,-0.340433005,-0.13370156,0.4690060967608904
1,6.883899280516914,1.0777438059762627,0.48309403625585734
0,-1.739945726,-1.126825809,-1.382783478
0,-0.840860527,-0.730677753,-1.078724133
0,-0.7408368,-0.384879809,-1.167246776
1,2.9983951071237205,0.094351589,0.7194702457508042
1,4.235448743710756,-0.042171451,-0.855767448
0,0.9398354190751803,-0.286887192,-0.808528702
1,3.9629667906534696,-0.061626402,-0.134746048
0,0.3775583334799639,-0.107305276,-1.404684932
0,-0.169721381,-0.719604389,-1.044539347
0,-0.429987736,-0.812992989,-1.524299348
1,2.9716375728294753,0.2745163577239395,-0.113637835
0,-0.957842953,-0.890915083,-0.950843086
0,3.444218578916926,-1.157355259,-1.957268882
0,2.2229541627006073,-0.312292251,-0.532368031
1,2.0734908292516563,-0.157667016,1.1510017361883633
1,7.421379263563452,2.2567234972982093,2.2309249390437222
1,1.504654186978269,-0.704700276,0.440561897
1,3.943627943521253,0.9432607249694948,1.2897551669762555
1,1.4234559367560518,0.7471883342046318,1.5213489440234482
0,-1.374591552,-1.188944955,-1.963403924
0,-0.115153452,0.7732529774025997,0.8781601424881124
1,2.1897254688566363,-1.18388064,-1.049967718
0,-2.032561964,-2.659172238,-3.271797977
1,4.250205497261795,0.6063195243593807,-0.2165088
0,-0.854438395,-1.755890583,-3.246155971
1,2.1886416892463303,0.45093446180591484,1.9470740987575468
0,-1.093019659,-0.684010898,-1.656413787
1,3.1006911625990123,1.6595507961898721,3.0057718694121722
1,4.554712703165567,1.068509399316009,0.6010162256581556
0,-0.839841437,-0.453385804,-1.315879104
0,-1.640594645,-0.687837611,-0.065318471
1,1.982307375118228,-1.214077403,-1.845269345
0,0.22600084079260863,-0.440922632,0.12753628663168554
0,-0.191347527,-0.280355495,-0.61316726
1,2.365336291233952,-0.364693544,0.11573095172610137
1,4.9529180262008365,0.15670385527236397,-0.811482209
1,3.704138756584739,0.5785214977288784,1.4098725557136467
1,1.525439970030018,0.349654457,0.8376271396561785
0,-0.221277343,-0.764143924,-1.683794614
0,-4.989759521,-1.437791474,1.2051442472131633
1,4.079238578,1.3645318481024713,1.9046548745029654
0,-3.516248776,-0.689449185,1.601017885980601
1,1.3045080441740302,-0.6522936,0.947974219
0,-1.312813778,-0.521189312,-0.710024093
0,-1.998565037,-1.84306955,-2.255341305
1,2.7343255104579614,-0.477974004,-0.881433187
0,2.432964106890756,-0.479655814,-2.309684364
1,5.084197076973602,0.6203582983435125,-0.075476821
1,4.220579832713031,0.698457149,0.9452231730873066
1,1.591495047391435,0.003770889,1.5297284499710777
0,1.3199024049989518,0.9318483741143037,0.15907649113610156
1,3.418911272935889,0.339964984,1.2220215831642727
0,2.014345163694549,-0.015682112,-1.268275453
0,0.7623949791381962,0.16092816829822298,-0.425391857
0,1.408635046184228,-0.190653494,-0.648294088
1,3.907494432,-0.394849514,-0.023038433
1,1.0102587769963078,-0.267733537,0.1895761098268448
0,-1.659974192,-1.128011331,-0.165669587
0,-0.532997184,0.280441705,1.0512786657212327
0,-0.848003012,-0.993123611,-0.749955396
1,4.967242848591757,0.8416312640736364,1.2319962075822588
0,-2.758527434,-0.24945858,1.3390721109365837
0,-1.05985294,0.049494982,-0.4614312
1,4.225299930064839,0.49383677628095635,1.2685650953481185
0,1.452973746630767,0.6433144650629279,-1.164829461
0,-2.668177165,-1.570623409,-1.159289166
0,0.48096676,-0.206903676,-0.690153219
0,0.19150590848791638,0.8801789120807822,0.8827500945122922
0,-4.330402693,-1.698105819,-0.658019574
0,0.2568264332843913,0.3872804753950634,0.551924285
0,-3.92223643,-2.255564229,-1.370376688
1,1.5015882190962602,-1.022506844,0.45125797150280134
1,2.5434600268958127,0.038630552,0.42772452070590866
0,-3.516202306,-1.656715102,-0.485674038
0,-0.868950299,-0.985510738,-1.312071715
0,-0.411471648,-1.471835007,-1.48004489
1,6.478658430243722,1.6481349322075596,1.1255155158090817
0,-1.971976022,0.16422775548733395,1.2072053501337099
1,6.352906573145991,0.5672902778526694,0.9813816316462645
1,3.3587830367947396,-0.222675101,-0.729909562
0,-1.660516311,-0.353431749,-0.198762915
0,-1.769810587,-1.616474189,-0.5749058
0,-0.614241829,-0.291837363,-0.331105354
0,2.3411601068777896,-0.761492212,-1.710425023
1,4.973420523986458,0.8579239242923363,0.9898356800797485
0,2.922947611417745,1.1411018666575734,-0.839463724
1,5.673114948906907,1.4665787155741776,2.2353493599736525
1,5.522994738256357,0.852551939,0.43122435213655147
0,-1.358238398,-0.598653937,-1.067964673
0,-1.103198555,-1.115896986,-0.240201307
1,5.015338616921804,0.7666631816450861,-0.598499696
1,1.7258678894052566,0.3562928174722889,2.3033914602926466
0,-1.15724196,-1.768538451,-2.248780492
0,-0.000363276,0.35548179274376907,-0.167769151
1,1.8599528004300014,0.8145198224878663,1.8357445656550293
0,-0.281985673,0.058925589181629955,0.7676208622920565
1,-0.624516889,-0.185053671,2.2661760480657347
0,-3.171645131,-0.807648488,-1.018854471
0,-2.162233665,-1.4465347,-1.566941338
0,2.6107063507916792,0.8002979493400275,-0.679018031
0,-0.246893301,-0.309114445,-0.641216722
0,1.7550955746481347,-0.233466662,-0.954897957
1,5.7652416954563215,1.7327211869191332,1.2839541738136342
1,5.062379211466064,0.6845011068591904,-1.05968665
1,1.6706338909070944,0.3708250012811021,2.031432561175616
0,0.1221239283436979,0.14206180518723566,-1.274541677
0,5.407994883863417,1.5199948607657727,-1.282207938
1,4.926913642916256,1.7195893074161945,0.5311648858331752
1,4.012937032,0.9295051114795281,0.3256655586833771
0,1.5714924342264145,0.5822245913979243,-0.567329472
0,-3.190553347,-2.094603071,-0.99629953
0,-1.241089271,0.12372191423350658,-0.014117264
0,-1.061028354,-0.130106954,-0.10472135
1,3.148602067319475,0.093953229,0.7043449936909815
1,5.186756919341393,0.9430460873225178,1.229058614300636
0,-3.369240903,-2.739677167,-1.76110987
0,0.5143557385751059,-0.569312053,-1.678789607
1,2.6550137217500622,0.26990435494076137,-0.277613746
1,1.6498449613256092,-0.466845546,0.19912160001677526
0,1.6391425902690246,-1.416906113,-3.951460575
0,3.3250946360689237,0.8689634868967954,-0.506220992
1,4.065255581821436,0.27687190584612803,0.7778641380260747
0,-0.352783891,-0.97110457,-1.451353605
1,3.983310121055304,0.3148172045158238,1.2509247546255213
0,2.893866128360597,0.8215857120497958,1.6307660089029585
1,4.009523611107712,0.005292646,-1.192800234
1,3.030791920619079,0.8005648034309968,1.207221890897878
1,3.795045245273876,0.078260175,1.2799580308291678
1,3.0928011410800935,-0.395228983,-0.247794581
0,-0.069647951,-1.159420516,-2.136885394
1,2.8270536187741424,-0.085930767,0.7934591749417573
1,2.3043819063068165,0.19429293804577166,0.8297174645997671
1,2.698426693337946,0.8758327615873309,1.4184435450861272
1,1.791806128527471,-0.115107468,0.6008314249497649
0,4.697974723279625,0.4574156062209908,-2.537197254
0,-3.282190239,-0.964612014,-0.083674453
1,1.307893679242049,-0.782629156,1.0255026547514503
1,2.295284766,-0.110389299,0.32624917560240524
0,-1.600724349,-1.054628464,-0.861899467
1,4.2667601405415745,0.8202478373246812,1.5166865107161205
1,4.368893768991387,0.4631303293186071,0.8013558030037224
1,3.370291040558773,0.2790957643924534,0.9308770260930694
0,-1.535686537,0.33890412521594454,0.34037512546135534
1,7.758713124697488,2.0210435614847975,1.2543387069478973
0,1.8456550414473782,-0.468864188,-1.4731869
0,-1.111812724,-2.201441286,-3.199633014
0,1.582600564806772,0.1993001968964652,-1.173742354
0,2.818587678677596,-0.050603541,-1.118345552
1,2.0684391013634613,-0.517519043,1.2437470849094598
0,-1.762219927,-0.978829859,-0.224734196
0,-0.106500807,-0.439189522,-1.064216912
0,0.37819401219230236,0.18133842921782128,-0.209054265
1,3.9618578228481733,-0.502816701,-0.39025917
1,7.507990493734795,2.4124536795437486,1.7569086500593905
0,-2.64144425,-0.960504382,-0.892987524
0,-1.106079102,-0.793117363,-0.015513225
0,-1.388755975,-2.28862004,-2.324362774
0,-1.590994494,0.251484415,0.5875001576835291
0,-2.905862919,-2.016406628,-1.129915088
0,-2.044366484,-0.539454633,-0.811586389
0,-0.430968298,-0.275670535,0.009120065
0,-2.483584875,-0.709727966,-1.019105559
1,4.485656023581011,1.738872677454511,1.7103438076200945
1,4.108058741903324,0.9943943913154989,0.6696641262325389
1,4.539156909715085,1.3191368763015756,0.7902670227454603
0,0.3953973454376245,-0.882418819,-0.708706966
1,4.497559318,1.1285940645145685,1.695139380332781
1,3.350127640019517,0.4960009463439622,0.6423053923450064
1,2.739601149470812,0.7714059486768455,1.2701329069887775
1,4.928594292178764,1.0294388287827672,0.2915070485415373
0,-0.734141022,-0.908763246,-2.112498438
0,0.1317188802041599,-0.424317621,-0.007274118
1,5.5714806217014825,0.8625960113284511,1.5504774025032058
0,-1.652276461,-2.655619093,-2.605761826
1,3.896982647693635,1.5133280825732052,2.8613638629979237
1,2.8798044829265397,0.553132064,1.4608308621954826
1,0.2686189091093036,-0.045703961,2.6348668801087656
1,5.566600742440433,0.2205076557571733,0.019699142
0,-0.607022095,-1.029935283,-2.028784079
1,5.351291983046158,-0.349943365,-1.090080155
1,3.9342429025748817,1.1002843382203737,0.5347865318457174
1,3.925758934489899,1.2980219723262212,1.7740533557643356
1,6.5402360238040504,2.6962240525635797,0.5381554886023228
1,2.166758516857028,-0.073924666,1.2446263518104215
0,-1.682983998,-0.658552967,-0.897849558
0,1.3976089986392046,-0.514233966,-0.761027524
0,0.4735735623987002,-1.018041875,-2.097385041
1,3.9737675423861476,-0.077854756,-0.192080307
0,0.6521711115095046,0.38273243001226814,0.3959721976798017
0,-1.004838167,-0.034242281,-0.156187208
1,4.281405877457195,1.0963468456657985,1.435406101608229
1,5.592496928474238,-0.234215801,-0.823847843
0,0.5569200339185747,-0.347450652,-1.243266413
1,1.253387191016882,-0.581268477,-0.032940346
0,-3.583644637,-1.632634526,-1.533967072
0,-2.47827577,-1.567767724,-1.370586669
1,-0.600414083,-1.179157931,-0.120130676
1,6.554509831968044,1.3014280716647608,0.27886368040407516
1,5.931667996323039,0.8952602728899299,0.040019816
1,2.642062588343445,1.3749640663929898,2.632183717221984
0,0.7646530114489668,-1.332211655,-2.815095012
0,-1.235667196,-1.96862469,-3.278036836
0,-1.523532434,-0.66005632,0.1578055110509129
0,0.3095743128389678,0.175818953,0.4140191453180666
1,3.3494981288110592,0.4986902749098275,0.6039224119691033
1,4.957834912721553,1.0479721559680528,0.9563127478676696
1,1.9672840733120935,0.2842796708072146,0.3155472178347841
1,5.352255883335556,1.7426687806556311,1.6505566659636752
0,-1.613000406,-0.222605681,1.1328370216460977
0,-2.561324226,-0.913079218,-1.311227347
0,-3.329534872,-1.681218215,-1.842591752
0,-4.542943769,-0.888971358,0.9054774471296236
1,4.028915092879238,0.242117961,0.26962766301495883
0,-2.99677702,-0.888720257,1.3432961321715469
1,4.715679741728251,0.9367424635352571,0.8317627625163035
1,2.1185342310691233,1.412327706037443,2.7797426884976018
0,0.42473094374933984,-2.369586905,-4.024930944
1,5.093249059499371,0.8640523004976479,1.0176967613133143
0,-1.422093531,-2.239604059,-3.824077622
1,4.133105024939498,0.4014990550902875,1.2459533616948737
0,2.1868159836215244,1.2248705641936597,0.012002747984634965
0,-1.995118472,0.064856106,0.3486256607269217
0,-2.630188063,-1.279689173,-1.56188505
0,1.3064954687612622,-0.585431204,-1.743634389
0,1.2536657265176627,-0.261645446,-1.881005429
0,1.2100206262440982,-0.182244784,-0.693285247
1,1.3681005886055886,-0.202896841,1.5377326051286637
0,0.45127316894084224,-0.109882779,-0.403367834
1,4.819784929774486,0.2134800489101689,1.130701591026025
0,0.2453183015603677,-1.208573654,-1.265616521
1,1.8484261278289176,-0.24201983,0.6347069438202328
1,7.120141273,1.5182611703557054,-0.308650208
0,0.5129883267688049,-0.384645423,-0.78783373
0,-0.631850449,-0.443836093,0.505569431
1,4.712461057735447,1.0781973037142378,0.9149423548810591
