X,W,Z,Y
-1.535034674,-0.208647919,-1.263203477,-0.370979359
-2.417041716,-0.155746104,-0.892516686,-3.866281389
-2.281153211,-1.16636357,-1.389849939,-2.731303575
1.8777564064036019,1.4728914016767563,1.0905738995479495,4.131679882265589
0.7566572205975892,-0.129954164,0.6985414406048047,0.19111165805373032
-1.170545502,1.1349153710660072,0.7922655252418718,-0.242117242
0.088953275,0.2519210286770704,1.0549820157275922,-0.952389402
-0.125402307,0.22394324223658027,1.481755172629554,0.054194472
-1.27874986,-0.356631001,-1.456543265,-1.154286377
-0.525232891,-0.893024399,0.9577972239156363,-3.395382583
-1.306657386,-0.566975112,-0.416125169,-1.967709947
-0.981811264,-0.440660117,2.2238184457971046,-3.702055394
-1.296716714,-0.25393577,-0.775837942,-1.252752063
1.3926501617050002,1.287507146915402,0.4442111639895259,2.7923113278782767
-1.202847239,-0.951185806,0.047916936187704574,-2.963954514
-1.686160576,-1.090321844,2.600847397037817,-3.272234442
-0.194117738,0.2452898560728308,-0.99470356,-0.600379574
0.9902835654181489,-0.513035841,-1.984938383,2.0524321055854178
-1.18790869,-1.107832004,-0.97217452,-1.476698053
-1.579520948,-1.012253086,0.7525622990903056,-3.310838504
-2.70056252,-0.91859167,1.0095793646513662,-4.705210246
-0.345934674,0.36564186902091084,0.709016282,0.25254226972686566
-2.037287131,-1.062349147,-1.927843288,-3.785075213
1.328918519,1.2531654055410875,-0.515360726,4.473308894726007
-2.726532121,-1.099004323,-0.821726468,-2.71469528
-1.331824447,-0.783684555,0.058497052,-0.837455838
-0.022311776,0.33201998342609734,-0.495070055,-0.182214983
-0.641655743,0.18950701618990098,1.300065520478443,-2.442063726
-3.277162162,-1.413809493,-2.489744961,-3.052002812
-0.90418858,-1.760135883,-1.292688732,-2.912074428
-1.835831145,-1.147549701,-0.970981322,-0.843117172
1.6106016932067249,0.4915518484011694,-0.452963614,2.501050838423972
-2.377029438,-1.240568669,1.3828677553346485,-3.906960083
-1.606434161,-1.086492933,-0.670466229,-2.737737967
-0.895866621,1.4103014944201173,0.6936964282599162,-1.953980817
-1.518825555,0.060566302,-1.792911245,1.2128932731439128
-0.782682852,0.067183068,-0.070863677,-2.090333912
1.7890264378449137,0.16293960710735989,0.879210349,3.3358583686858525
-0.558404602,-0.202251874,1.030172093655651,-0.155220816
-0.826048382,-1.204057379,-0.068995349,-5.110878367
0.18242127674400171,-0.261019035,-1.378453417,1.9992648392313277
-0.522231479,-0.884269025,0.7976439589759181,-1.339290713
-0.441730354,-1.215495734,-0.238430982,-1.314875487
0.6142777422926969,0.008878503,-1.341086109,1.418544544382973
1.9267155304747203,0.639819943,1.4578468492490286,3.237246362
-0.730499266,0.12469722885751117,-0.300336657,0.644574191
-3.105633052,-2.362369939,0.6765542451192146,-4.502737617
1.0131288085178187,1.4565247906208032,1.2471409100915045,2.117370594050949
-0.805406267,0.2822580734948329,0.7995643094342703,-0.656331474
-0.489812767,-0.150833206,-0.879045704,0.078724233
-2.354736227,-0.215916783,0.8381831589956492,-3.738065983
1.0530539299782236,0.4216634547695236,0.7696191637244106,1.9328951373184673
-1.185213779,0.21950030122831343,0.41210961502803634,-1.549010396
-0.107854343,0.7240234082142369,0.000930223,1.0976661824998162
1.5817815789629783,0.6076885213542216,1.292535392425587,4.0950830451415445
-0.31945405,-1.133940107,-1.404771621,-2.500928903
2.0275391369011713,0.33527735952846927,-1.737073233,4.5729845870647585
-0.570926292,-0.017976052,-0.507841139,0.10900989429820529
-2.152121141,-0.406442026,-1.289013103,0.077126136
0.7003406948518623,-0.052588546,1.2657843496664969,0.2396840323546349
-0.200818985,-0.33226817,1.3702068561334804,-2.12939891
-1.205737186,-1.341022749,-0.79658547,-1.113024141
-0.264732679,-1.030277919,-1.301101242,-0.651693189
-0.233021772,-0.309187719,-0.776314266,-0.065783535
0.4950845385886717,0.6758872085654346,0.4649949810383526,0.7201968577673948
-0.95154745,0.20432697379145828,-0.1657555,-1.967422435
-0.867874749,-0.872659095,0.18244459656398504,-1.070822337
-0.274937584,-1.14026379,1.5303673495872852,-1.579972216
0.022288861076256827,-0.79124811,0.5080635609060172,-1.215300189
1.8873194611136928,0.9155512690357028,-1.364611066,5.474752013881011
-1.520107992,-0.680825238,-1.221526792,-1.505083312
-2.409642546,-1.391605622,2.7475508590071964,-4.447949509
-0.776678273,-0.385347622,0.044619993,-0.998123447
-2.343745735,-1.174020163,0.38623503276412935,-2.766151714
-0.238064905,0.28912720210456166,-0.171691173,1.2461942914805269
-1.023991879,-0.602205973,-0.297140388,-1.965071755
-1.351725955,-1.029751817,0.28072581365306204,-1.963312816
-0.89658957,-0.212668522,-0.835337579,-0.821030388
0.7206500915428635,0.4373711388340116,-0.433074512,1.9862124631317983
-0.028939733,0.517101929,-0.911318686,1.1990842959295673
-1.717192386,0.40354631778867245,0.47930572333329796,-3.981479523
0.4853064040625117,1.6439180732534755,0.11313845430195388,2.263499186102342
1.781517629007852,0.977222128,0.6422975694036226,4.577076165536185
0.6399290272070567,0.141194214,-0.33548602,0.059635182
-0.296699816,0.3134945816009318,0.12628234067404873,-0.921603599
-0.944187927,-0.413528171,-0.673759751,-1.71213861
-2.274896931,-3.054005523,0.18179091943729805,-4.646397572
-1.472869002,-0.707405479,2.0107602388552284,-3.287650165
0.3856646088990332,-0.186541579,-1.977435682,1.570979548803734
-2.14960429,-1.866680213,1.413237502807127,-4.756977109
-1.380560938,-1.466798801,0.3413142992129922,-1.166780895
-0.203325452,0.21734826310533253,-1.68621099,0.34240652601195487
0.07921201,-0.268758964,1.091972901605691,0.47651431813204814
0.566876101,-2.037196704,-0.418014677,-0.344806166
-0.740049129,1.1939345132897312,1.0450608861825474,-1.912540341
1.1831654407369605,0.6061699532275006,1.1398762179993582,3.2793389874600685
-0.187291269,-1.48515229,-0.030129145,0.2709424795023314
-2.858724509,-2.114112366,0.6504000178473271,-3.23401557
0.20409554885030107,0.031852831,1.027897978,0.8904342648167418
-0.673861493,-0.183913668,0.065143408,0.49684972888121504
2.2503492205920743,1.6842550231596038,-0.404531211,6.995284342606538
-2.343253728,-0.879072389,-0.293738662,-3.781210298
0.5652761662711965,1.5556368159173117,0.7983917427699251,0.2101257983712559
-0.126792973,0.37086458586529053,-0.24441177,0.5804804777315218
-0.166923089,-1.114118875,1.2518210926834648,-2.258082097
-1.13351085,1.1150376046228632,1.2384448451246681,-1.291294519
0.4971664849610183,0.5085392410269813,-0.562429664,2.542786653504174
-1.859131675,-1.309265123,1.1513250487704654,-3.09860676
-1.528641124,0.3559483000430796,0.6033175660078473,-1.502991162
-0.284995009,1.3748267402164913,1.2097372350638051,0.2229283892475692
-0.017617813,-0.002357385,-0.781385392,-1.43705591
0.4584892515382431,0.7538576932993115,0.5039668256757057,1.3345972726988782
-0.495210285,-0.576820647,-0.106333648,-2.720368721
-0.323960076,-0.816934813,-0.646370907,-1.222363076
-0.851034939,-0.831518904,-0.20031292,-1.540781343
-3.076493263,-1.415736145,-0.059965928,-5.42725317
0.9653346743579351,0.1712738069742662,-0.963432755,2.431179522897242
-0.433600832,0.6161462632997797,1.031094655334547,-0.141088024
-0.435289452,0.8645831261135821,0.4885820147078366,-2.392420171
-0.432780553,0.9695338145769999,-0.213645608,-0.033504792
0.30915941440824996,0.6085688331049767,0.21028101616643577,-1.271419739
1.3398515640328539,-0.17632658,0.5582568003700625,2.294138324205462
-0.976446925,-0.435231814,-0.999941931,0.8154031828961286
-3.691767105,-0.600938157,-0.375798954,-4.959797172
1.448780134082055,0.15296146151560663,1.297912336146523,-0.35141108
0.8988402831465057,0.3600741546634367,-0.017893202,2.574398894254271
-2.675190934,-0.758087438,0.058113155,-3.765949847
-0.093311361,-0.391351826,0.27359181041199593,-0.560896282
0.651936726,-0.790674061,-0.452466105,0.6683947498965297
0.048626746,0.6261948633645665,-0.531997994,1.0036781718760783
-0.824745599,-1.061335667,-1.554215064,-0.960085401
-1.719952932,-0.951450004,1.1645021306497976,-2.266269202
-2.33986791,-2.68005921,1.497063652123146,-4.255711745
1.443111907073999,-0.808688659,0.8875484475634734,-0.448090004
2.250942239649413,0.9960399669844133,0.018031828904172296,5.187767256923085
0.6881411847369987,0.10997525345572795,-0.178610507,0.000796925
1.895231844193863,0.9252600498911757,0.9656188952017811,3.7184086254794266
-0.222384147,0.092455486,1.2589491506443597,-1.914159657
-0.917402417,0.044237292746172024,-0.303347225,-1.809049428
0.82680268,2.145604047,0.7556543495937674,4.3234191983675085
-2.084991731,-1.233714934,-1.71223401,-0.595459756
0.5206413511848185,0.23454721405517678,1.2518484325029013,-0.629001999
-0.154994484,0.27703820379364064,-1.082903967,1.1435273356214064
-0.803665982,1.1633473647983155,-1.320630478,-1.831498963
-1.763504225,-0.434446289,-0.308455809,-1.314534935
-0.231715404,0.8680157825013419,-0.598999006,0.13470846736070996
1.1041149148061649,1.614101583665395,0.38662873757242666,3.8067175275147207
-0.38604222,-0.546541522,-0.991779901,-1.081580124
1.4006675096590526,0.7882605180742702,-0.86957148,4.232187468295065
-1.91822197,-1.008676067,0.21543121475145321,-3.039922213
-1.311461223,0.9334483046953393,0.19849528743934458,-2.127240622
0.092319716,0.17348892150913459,0.17088739339914666,-1.109288534
-2.608886838,-0.897745118,-0.705021382,-2.2424372
-1.297840552,0.7978136038840378,-0.42638489,-1.669016906
-0.314014103,-1.212320517,0.4130155642342279,-1.155244368
1.1671428815858658,0.6668316796167826,-0.657640089,2.7746565496407203
-0.910714288,-1.82713935,0.2892488173427774,-3.046852973
-0.296504212,-2.205821748,1.5337477533132435,-3.556246602
-0.595923968,0.13115458819880216,0.9577051695708612,-0.049351591
-2.919898813,-1.368577177,-0.708903654,-4.092289267
0.14856567014129585,0.38571115838643527,-0.286218427,1.0809459672207262
0.421353484,1.195359710517514,-0.216822905,1.7628670596148073
0.856616818,1.7935254788502086,-0.431575124,4.835281665922891
-0.073090139,0.5995777089539783,-0.242670327,1.1344472881946817
0.037902208,-0.436715277,-2.822999648,1.0434316219522914
1.5795008409791766,-0.242070944,0.13405853089918648,2.5905280262280646
2.186448889245428,1.094315763019043,1.336305127644975,6.371292590858962
2.5479521042332838,1.0293501644432899,-0.778441237,6.133750489098269
0.47189499118675554,0.4571453706949685,1.5877747978575123,1.9189951439232904
-0.950755534,0.2734523423373527,0.8012490124492215,-1.625455291
1.5648868315267261,0.6738486165071482,-1.001301317,3.6941888827321203
0.7380783939653492,1.2282266468427852,0.5111515493199201,1.0545717970541828
-1.663469564,-0.957620926,0.8622269861700087,-3.56774267
-0.270178939,-0.647034427,-0.485749324,-0.619998194
0.46875108527221926,0.9686498762180888,0.16398706646783529,2.1048786631326992
0.9246817895204117,1.4869694972183505,-0.587403084,5.775562277262536
1.1616983715924736,0.6546725584014129,1.1683852358369817,2.3012123024384463
-2.667397997,-0.990949569,-0.277076351,-2.78672892
0.8525847251709644,0.2761432608919719,0.6144813458047167,4.391952818366045
1.7017510897339292,-1.01293662,0.3487583336209781,0.4555759936096238
1.5147493015837905,0.3148434768197769,0.4401965580051648,2.1979871410198824
1.151162373,1.9504655051076296,1.0169950955051543,5.9232772259345055
-1.37110849,0.6082496120156005,2.6535160328851997,-4.206829695
-0.533371173,-0.475297191,1.1271976986233114,-1.784142138
0.13351561561066894,-0.278551418,-1.242614348,1.8522129210674612
0.6457853107501021,0.8240276428917845,-1.123156598,3.745506043
0.054741629105880374,0.3519470654153734,0.11935236705722636,-2.063978119
-0.290195267,-0.634538812,-0.57258891,-0.842716988
0.7572097980337967,0.065989888,0.6049511764980516,-0.379863518
-1.137233665,0.5450394824469718,-0.56976103,-1.507237111
-0.495822477,1.1335998221391614,1.3537453749803823,0.38167523438574774
0.16209041353561593,-0.061062059,0.1836521610484508,0.054769117
-0.743871746,-1.323174277,-0.059519564,-3.163440002
-0.27726134,0.6665495015163543,-1.523259569,2.790598239877003
-1.333386833,-1.677983643,-0.713354152,-2.964914735
-2.049814567,-0.727010743,0.2117526274188194,-2.081335922
-0.265423295,0.7418665121208684,-0.900566375,1.2635800940486006
-1.713823292,-1.48361362,-0.918639591,-3.286077638
-0.759090755,-0.90064898,1.4489100260208314,-1.106349274
-1.252477214,-0.498167408,-0.092982981,-1.941558501
-0.959305411,-0.546165198,1.1943518875233285,-3.178033499
1.8330356996457924,1.2145518232235406,0.21504685268221282,4.3455159141706945
3.011083091121493,2.932157515477551,0.7597750079026079,13.102895578096335
-0.526447983,-0.82250354,0.8924795347216876,-1.66550994
-2.358245734,-0.878888081,-1.259707045,-1.748708283
-0.782206461,0.4289139343500012,-0.503011119,-0.70450398
-0.799952023,-0.054864252,-1.557760307,1.723445906351095
-0.719736918,-0.563603645,-1.257813112,1.1156842220413752
0.49044548573506896,0.4756678810521803,-0.722563094,1.5266980437833408
-0.765642749,0.3086767838307945,0.2140219046503573,-0.267020278
-2.510143655,-0.75322033,0.7152916624303256,-2.954163326
-1.894865575,-0.949012144,0.6111883138522138,-2.245701545
-1.639111746,-0.949413807,0.36865889472471397,-3.171496732
1.9936308002577061,0.3450896839366577,-1.278960036,4.452821817499952
1.377159238221594,1.9244950477877498,-0.623946595,5.138246689858645
-1.675550691,-0.810924835,1.3174551328239499,-2.725979553
0.1698826640348735,0.10269369267978926,-1.231891951,1.0048679123591757
0.2176989306065762,0.26973175535727034,-1.603210462,2.8380621694930293
-0.248271631,-1.081650382,-0.699465239,-0.163479967
-0.404681717,0.041857563358533835,-0.428071245,0.16631261042368395
-0.955553676,-2.266631357,0.5068124290394886,-2.652081458
0.3603307700944563,0.038677055,-0.560329263,-0.500008673
1.3847717573190788,1.3436615968634922,0.5413376692940809,4.258771860652341
-0.809408457,-1.948140124,0.43022591096847435,-4.167532459
1.342793453537224,0.9936405841529167,0.4403308010243663,4.370012157801979
0.4933987491372227,-0.123320218,-0.701766945,0.031924208
-1.229612878,-0.701937611,2.581081397205936,-4.763536299
-0.690932376,-0.915834052,0.17176237195978958,-2.252829251
1.0902881456629798,-0.369590129,0.5211724748389058,3.202310095523461
0.6561510151976344,-1.029181141,-1.161596497,0.28436505543843715
1.0467757189907128,1.299923711003518,1.2748090917050707,2.504985577404996
-0.047349141,0.22244794392844666,0.2607117448911837,0.5905282931998472
-0.616316119,-0.064991235,1.0280424950170943,-2.078765372
-2.354661121,-2.012459396,0.8477828086697226,-2.993491339
1.865802945175758,1.618030477059328,0.9114612886267779,3.8597655304054164
-1.396387463,-0.074391153,-0.811975259,-0.97371247
0.8684660725171466,-0.005517123,1.8644363097642522,-0.479808006
0.008259036,-0.061056414,1.5440143647081026,-0.643433966
0.5179051451466056,0.9112464880703803,-1.28341758,3.034268171794712
-1.566244751,-0.353484669,-1.437539846,-1.835118233
-2.445504547,-2.106142706,0.9082916866975853,-3.409286307
2.8542525142115056,1.1900088191836267,-0.490362622,7.532002265686612
1.0475300971206538,0.20072815947918374,0.3007206554906314,0.20167464421164816
-0.59694304,-0.202369212,0.1061817591561308,-1.509024681
-1.702800218,-0.409356151,-0.660027729,-1.009394625
-1.647280999,-1.164875301,-0.181931175,-4.704761827
0.6670857466273549,1.3473931140480346,-0.690200775,4.041994825454987
0.8101148616208649,0.5623020993954055,2.7122982556631636,0.9007925648609701
-0.314774831,0.9370396348978807,-0.498178862,-0.073473068
-1.095844899,-0.960768962,-0.981096479,-3.242821527
2.201419769981258,0.5840061824697971,1.9887163350441648,3.208926564908283
0.6917437927630707,0.4087768355492267,-0.151210722,2.0924330193936305
0.10296639503127358,-1.294298186,-0.338515917,0.16351069042480404
-0.268314604,-0.238107061,0.6641167798487874,-1.071960902
0.3059464107546316,0.6903136941038176,-0.697752305,1.204790724245181
1.1822632286704848,0.39423744907322283,-0.573326188,1.7767838095194304
2.016417368590271,1.0103522568991483,0.9561147330147998,5.096322779792995
3.645533091,3.0293980874764252,0.923538081,15.12169773095047
-0.427760364,-0.781368995,-0.158715038,0.19928161089434093
0.8787323091973476,0.41006024823888276,-0.600219229,2.3312732076602813
-0.756732618,-0.27244873,-0.008047869,0.5559058319036361
0.31718050176735635,1.3329152973246234,0.3133941735293905,2.4857501669253814
-1.781544018,-1.013949695,-0.908010259,-0.128846411
0.797440939,0.5361845547926488,0.046849786307398306,2.4767351050242206
1.6368238394276644,0.4599800500353373,-0.497644832,2.6579944231059836
1.732225483601537,1.2939786442097494,1.3832580384588637,3.7147006255735837
-1.601670482,0.2021503899756964,-0.638457376,-2.664381746
2.4028530199772904,1.3575176907345785,-0.333147476,7.863279770155785
-1.297612048,-0.145411467,1.813363232566853,-2.049632144
0.813520505,0.3496309422337559,0.5582213757141231,1.6712803135267453
2.1149645362106346,1.9567438653503866,-1.829928048,9.348880647087595
-0.065832871,0.030999504516185453,1.3072342798041912,-1.967985527
-1.761390056,0.20850107763222905,-0.37980248,-2.010326746
1.976156656243393,0.5404416914346726,-0.491029972,2.8537048150825473
0.015967645661364993,0.37780460054393145,-1.102619661,0.817054868
0.7276325262403537,0.17542178306163267,-1.903576943,2.3738819451939954
-0.967070246,-1.076562138,0.7351418276137387,-1.820985286
-0.862940756,-0.676613528,-0.609088927,-1.200355584
-1.853368043,-1.024841901,0.010798778606792313,-3.684081846
-1.174032071,0.1050929341015098,0.8054038885937793,-3.68352543
-0.95126869,-1.594971688,-0.389630671,-3.511633506
-1.970974166,-1.859865671,-0.410491009,-2.85288537
1.2059152085067641,0.7198229818258167,-0.992386695,4.591004197
-0.444624726,-0.695878319,-0.691690975,-0.637053514
0.7536903710093407,0.6807582738467598,0.319055261,1.216795959231825
0.9389430012658204,-0.843321159,0.5761445995862822,-0.846942215
-0.40998136,0.24690064144795354,1.335895098556841,-1.320809683
0.075762653,0.6758420931935601,-1.077080269,-0.56132759
1.8470050634648156,2.227051942323556,0.6551030322470381,7.562374664875991
-1.366277523,0.15541760268083168,-0.713292769,-1.184519838
0.8959904514752072,0.21109297881358688,0.5169891335413223,1.6411488674237322
0.9338145006717574,-0.170151031,-0.23396154,1.9677323865073162
0.36702503961489014,0.3929472994498746,1.0312399939634869,1.0813716831891735
-0.18668951,-0.307038722,0.020552931919191563,-0.113248943
-0.401507603,-0.391358068,-1.645785332,-0.665596497
0.6099737296223842,-1.014448815,-0.631358714,-0.181826776
0.8202746059577801,0.5282628384454849,-0.369606676,3.155962602429355
1.274716991338138,1.1371759602427192,1.4058952096976942,4.423453974140434
0.12861141698511497,0.4588032483107903,-0.541592593,1.6383924907204803
-0.577613636,-0.599072474,0.9768053578365379,-2.129443231
-0.797703303,-0.164233975,0.22683351443400535,-1.115147199
-0.10528033,0.058376254,0.752232256,-0.983337472
0.23534840362844195,0.6535065076438427,2.019511961841293,0.9079509924768822
0.1893830578922024,0.6622567946442839,-1.003321933,0.7936579976774115
0.11595263044585769,1.0638175793540414,0.46956361246329364,1.5941089579178067
-2.169269938,-2.118918999,0.20311525574085604,-1.317186838
-2.177957311,-0.336977247,0.1585989508124769,-1.231253411
-1.015624193,-0.761369512,-0.419726968,-3.063440396
-1.383396495,-1.003520508,0.20860446164213667,-3.070155137
-1.898251298,-0.918820531,0.28867248489960023,-3.008178907
-0.774107384,-0.32965785,0.9614247116438918,-2.608022916
-0.017291421,-1.148704213,-0.40081512,-0.526520883
0.38176140060456526,-0.420602223,1.386581176522345,0.9783877316170333
0.16804337011015702,1.158500511,0.9214836680579909,2.587066832430431
-0.628002714,0.016994696,0.28530527959632634,-1.280905485
2.4935625190322535,1.4615225681711561,-0.911789553,7.383543684159766
-1.776645885,-0.854493177,2.308428061557244,-5.205508787
0.28895229098260555,-0.085098926,-0.215633703,0.9499464501481205
2.486429476,0.5289175527225233,-0.058308971,4.125845860320088
-0.236255961,-0.345963623,0.7004349015975722,-0.09209803
-0.38130761,0.1926744438688679,1.5973481806140255,-1.802521072
0.6509982914145528,1.617667945735432,-0.639933995,3.3524664692812918
0.434677111,-0.248329701,0.6807196177757406,-0.189293265
-0.582801907,-0.091527436,0.5187775921882124,-2.450751878
0.5112532544284072,-0.244342473,-0.756361233,0.7392654802687733
-0.303171222,-0.135684277,-1.076947886,-0.036640461
0.1371498936505109,-0.495303817,-0.176471382,-0.375182081
3.2342525844715952,1.7968993253532164,1.863123452,6.867460864
0.23366105110166607,0.009443766,0.9787285447585085,1.7525593379954003
-1.937869992,0.7693466798416452,-0.909778367,-2.165364111
0.13551296622416986,0.734257527,-0.26069093,2.6082946970888927
-0.38427071,-1.414546105,1.4013154517846547,-2.958459015
-2.555127708,-0.750256304,0.15993049914628366,-4.274747621
3.179602266331343,1.7181673869568774,-0.036716903,7.944017445817742
-0.365382082,0.5266829086802426,2.0276815677410425,-1.206371792
0.1820191245306022,1.4394892049136012,-0.525094134,2.1261709085710265
-1.052184948,-2.115420729,1.5637499709239207,-5.440084581
-0.740518723,-0.276276469,0.14644484978730346,-1.910381731
0.647284827,2.396886887148696,-1.145901503,5.505909300048417
2.8493632555592905,1.1838372067822667,-0.427588541,6.263291722024535
0.5899959109464161,1.3498767586632539,0.4739312750120637,1.7395433530891289
1.6592341233186298,0.6017194582748497,-0.013718353,5.562135594998037
1.196468076561688,1.2711416793778885,-0.956715738,5.309915536861576
-3.455969204,-1.735189018,0.6020031787432726,-4.365696196
-0.572803194,-0.249768816,1.622863333066671,-0.51374211
1.6624602425978834,0.4588856735652401,-0.028529529,1.6828565997711784
-0.710592253,-0.048154403,-0.984994884,-0.409408446
0.030407621,1.6645006080570999,-0.147365309,1.797806845568089
-0.038541628,1.956295863830836,1.156581068559084,1.7488709665953643
-0.99178652,-1.083120982,1.6536330382937385,-3.733413376
0.9893493149492443,1.5360779731184255,-0.043433158,3.3976593545586544
1.2585523625840485,0.14769823025516204,-0.043082792,2.0195136531078224
0.6410286975383765,-0.541311417,-1.237356966,-0.320314514
1.6635757210920137,0.23945796239723044,-2.032498245,3.466342097998515
-1.707359622,-1.488211142,-0.303782881,-4.022742141
-2.106117545,-0.90483237,0.8353901322524948,-2.55251002
1.7188066402930153,0.9770802021003127,0.9698378619196312,2.6109147090235654
2.3992202407684218,0.7336019057342106,0.18941706714343154,6.602435078855114
